I	I:1	II	II:1	II:1(a)	II:1(b)	II:2	II:3	III	III:1	III:2	III:4	III:5	III:7	IV	IX	IX:2	V	V:1	V:2	V:3	V:3(a)	V:4	V:5	V:6	V:7	VI	VI:1	VI:2	VI:2(a)	VI:2(b)	VI:3	VI:5(a)	VI:6	VII	VII:1	VII:2	VII:5	VIII	VIII:1	VIII:3	VIII:4	X	X:1	X:2	X:3	X:3(a)	XI	XI:1	XIII	XIII:1	XIII:2	XIII:3(b)	XIX	XIX:1	XIX:2	XIX:3	XV	XVI	XVI:1	XVI:4	XVII	XVII:1	XVII:1(c)	XVIII	XVIII:10	XVIII:11	XX	XXI	XXII	XXII:1	XXIII	XXIII:1	XXIII:1(a)	XXIII:1(b)	XXIV	XXIV:12	XXIV:5(b)	XXIV:6	XXVIII
0.04588488	0.1798774	0.028411532	0.1783126	0.011848089	0.062189564	0.010614365	0.003951678	0.043080192	0.026227988	0.20062092	0.3647283	0.026971426	0.001343179	0.0039740074	0.0017850795	0.016684508	8.633796e-06	1.7043625e-05	0.00044080915	0.00010765946	0.00010765946	9.06593e-05	6.1097358e-06	0.00032609206	0.0029578155	0.37955275	0.0723627	0.018571816	0.018571816	0.018571816	0.23105915	0.0007827929	0.03557531	0.046983857	0.016183645	0.005824497	0.0037508032	0.0922252	0.0114431195	0.00019295636	0.010913362	0.25780126	0.07056881	0.009318993	0.24192896	0.11263281	0.07854474	0.24792893	0.012386491	0.07190714	0.014845763	0.0007746835	0.0063864263	0.015358518	0.008315047	0.0029615557	0.0004123344	0.015302315	0.01462122	0.0017032194	0.015131368	0.015286058	0.0004564551	0.00021867699	0.0005048227	0.014369086	0.028163994	0.00078468537	0.0039858366	0.008570214	0.007785964	0.008925335	0.009819567	0.011218295	0.012087954	0.0044443524	0.00011189984	0.0008339229	0.016290339
0.0154030165	0.05106833	0.00601974	0.0017221007	0.00024193739	0.0008467932	0.00012095006	0.0002638557	0.0020228396	0.00029758486	0.0032244702	0.38109154	0.00041264546	7.447648e-06	2.191452e-05	1.2213274e-05	0.0001756057	4.5705168e-08	1.1179921e-07	2.2682104e-06	5.0023215e-07	5.0023215e-07	4.8507286e-07	3.2069096e-08	1.6764459e-06	2.1567163e-05	0.9925518	0.04145461	0.010281836	0.010281836	0.010281836	0.19822341	4.4026287e-06	0.004873454	0.00061516167	0.00040483754	0.00034256408	0.00027636465	0.00080211763	9.403859e-05	1.0872994e-06	0.00050612696	0.10126036	0.003161047	0.0005062741	0.0945796	0.0026816232	0.012467424	0.020694574	0.00419373	0.0006454942	0.00023632795	3.9967726e-06	0.00032466883	0.0007238048	0.00012611486	5.7195775e-05	4.4820995e-06	0.0028145502	0.00031050778	1.2686243e-05	0.00041665073	0.00018706487	2.406426e-06	1.3624799e-06	2.6770604e-06	0.00020490098	0.00046771666	4.3392156e-06	2.1738408e-05	0.00022888042	0.00059537246	0.0011907525	9.3828356e-05	0.000502117	0.00025604523	2.8686809e-05	5.651855e-07	4.581389e-06	0.00046982622
0.23415269	0.3388911	0.172772	0.22510035	0.057492774	0.15516624	0.04065657	0.010689037	0.21774697	0.09616658	0.24566895	0.52242255	0.13141604	0.0050504603	0.011750125	0.007962048	0.057638705	2.5874364e-05	2.6520445e-05	0.0028521395	0.0011729365	0.0011729365	0.00042804438	2.1364236e-05	0.0010980468	0.007644344	0.07376249	0.034835145	0.0122129405	0.0122129405	0.0122129405	0.09094833	0.0045223334	0.031346336	0.13114874	0.035468	0.018355057	0.008345922	0.18612212	0.037499033	0.0012307732	0.05711546	0.30986875	0.16329746	0.020594705	0.23469879	0.21895538	0.26328698	0.2988055	0.08221265	0.17968586	0.05618422	0.0021546707	0.051684093	0.09504785	0.03206029	0.0073776264	0.0021912656	0.09990307	0.04175462	0.005199589	0.057218827	0.057778597	0.0022894398	0.00039800094	0.0040717153	0.041460328	0.102720544	0.003253226	0.015562192	0.0500488	0.053071335	0.06043397	0.034549035	0.07046067	0.046106506	0.014649111	0.0005082856	0.003276751	0.083865784
0.20413226	0.8349643	0.07422424	0.8498242	0.018444289	0.6398303	0.0009923422	0.005615769	0.24648505	0.015332637	0.93009305	0.9776229	0.042871207	1.7908422e-05	4.800334e-05	2.9357361e-05	0.004367192	1.06053875e-07	1.17793874e-07	9.23198e-06	3.3687497e-06	3.3687497e-06	1.1610192e-06	7.185456e-08	3.7674406e-06	4.764978e-05	0.06557607	0.015678449	0.016692663	0.016692663	0.016692663	0.21805064	1.2702055e-05	0.0068250992	0.12961972	0.09416196	0.0076184515	0.010026569	0.3459303	0.0027337188	3.9871675e-06	0.0072980328	0.9518793	0.8878642	0.038045537	0.8711307	0.92386323	0.50268316	0.975162	0.0048281318	0.4074594	0.0029051392	7.714796e-06	0.00012269868	0.0066627837	0.00033620934	2.1303547e-05	6.6699376e-06	0.0011950932	0.00095252204	1.5572592e-05	0.004155283	0.0022959514	7.6326e-06	1.5752344e-06	1.1042176e-05	0.0016145748	0.017576719	1.1076644e-05	0.000113835784	0.0006663771	0.00022970638	0.00073788234	0.00062777626	0.002079186	0.000773014	0.00011953826	1.9205297e-06	8.296822e-06	0.0082910415
0.024249088	0.11941865	0.013671372	0.005135619	0.0006205255	0.0021698186	0.00019116119	0.00047284315	0.0060288655	0.0007631854	0.009587314	0.52222925	0.0012337851	8.11732e-06	2.3885006e-05	1.3311428e-05	0.00027394932	4.9814748e-08	1.218515e-07	2.472165e-06	5.452146e-07	5.452146e-07	5.2868916e-07	3.4952585e-08	1.8271882e-06	2.3506394e-05	0.9731094	0.053555816	0.013410527	0.013410527	0.013410527	0.24441823	4.798507e-06	0.0053093387	0.0015768568	0.0010217222	0.0006138544	0.0004952559	0.0020554839	0.00014670927	1.185066e-06	0.00078230596	0.15317148	0.008070645	0.00095160765	0.12024299	0.0068517327	0.037449293	0.059474252	0.004642106	0.001654532	0.00037805506	4.3561445e-06	0.00023935185	0.0017896736	0.0002294531	6.2338324e-05	4.885124e-06	0.002076305	0.00033841855	1.38269515e-05	0.00075787515	0.0002918232	2.6228113e-06	1.4849898e-06	2.9177672e-06	0.00030967762	0.0012760377	4.729392e-06	3.6514248e-05	0.00041639103	0.00043895203	0.00087804784	0.00014638103	0.0009132709	0.00039941943	3.126625e-05	6.160076e-07	4.9933365e-06	0.0013368897
0.028616944	0.13491018	0.017246915	0.0049740407	0.0005852297	0.002046577	9.458259e-05	0.00053725793	0.00583936	0.00044126404	0.009287	0.5162685	0.0011948245	4.8386746e-06	1.4237765e-05	7.93486e-06	0.00013555013	2.969416e-08	7.263488e-08	1.4736373e-06	3.249955e-07	3.249955e-07	3.151479e-07	2.0834868e-08	1.0891716e-06	1.401206e-05	0.98604935	0.0703279	0.019921785	0.019921785	0.019921785	0.32602683	2.8603476e-06	0.0031716425	0.0014872468	0.0009790475	0.00064292655	0.0005627222	0.0019387272	7.258707e-05	7.06407e-07	0.00046647261	0.20755036	0.007614819	0.0010811733	0.16970284	0.0064642895	0.035292976	0.057702377	0.0034228635	0.0015605118	0.00018707146	2.5966615e-06	0.00017628212	0.00090995897	0.00011657602	3.7160262e-05	2.9119767e-06	0.0015299349	0.00020175551	8.2421775e-06	0.00038227317	0.00014439542	1.5634348e-06	8.8518823e-07	1.7392573e-06	0.00015816391	0.00073608925	2.8191566e-06	1.8065099e-05	0.00021157043	0.00032330392	0.00064678804	7.242473e-05	0.00046415156	0.00019764507	1.86377e-05	3.6719644e-07	2.9764897e-06	0.0006795896
0.0030782192	0.021190098	0.00096424716	0.024412747	0.0027226266	0.028914971	1.374684e-05	0.019436875	0.0036125428	0.00025776253	0.038179263	0.14856762	0.0005389259	0.00027981665	0.0002862053	5.3408094e-05	0.00010830394	5.0313537e-07	1.0344357e-06	3.2850206e-05	9.474199e-06	9.474199e-06	1.2238493e-05	8.213256e-07	1.690132e-05	0.0008349287	0.94839203	0.94093597	0.93667024	0.93667024	0.93667024	0.9836871	0.00016451643	0.0810486	0.005071931	0.032285307	0.012012058	0.04717975	0.0072053964	9.882942e-05	6.5161876e-05	0.0023924387	0.62959915	0.1064655	0.044711605	0.9006899	0.05189236	0.0074563017	0.09979447	5.8401547e-05	0.01130695	4.3871212e-05	4.1214913e-05	1.4772746e-06	8.0740574e-05	5.8162022e-06	0.000108363754	1.3356507e-05	1.4403999e-05	0.00021234181	7.959176e-05	5.2382387e-05	5.699932e-05	1.6795708e-05	1.36831695e-05	5.377247e-05	8.728599e-05	0.0002277554	0.0001859371	1.417105e-06	8.027398e-06	2.765927e-06	8.88941e-06	2.2961663e-05	2.5081543e-05	1.7652283e-05	0.00014574538	9.886155e-06	0.00014316523	0.000100635094
0.06696707	0.23394524	0.035573643	0.002313948	0.00020980847	0.0007633163	0.0007694832	0.00015099197	0.009069618	0.00047923854	0.0034274727	0.48857266	0.0009556336	5.1028233e-05	0.00015013674	8.367809e-05	0.00029059302	3.145396e-07	7.660301e-07	1.5541376e-05	3.4275315e-06	3.4275315e-06	3.3236463e-06	2.1973362e-07	1.1486696e-05	0.00012995658	0.7789747	0.0034909009	0.0008407912	0.0008407912	0.0008407912	0.019633006	3.0165544e-05	0.0015467332	0.00070706534	0.0002815765	0.0001960396	0.00012829683	0.001264098	0.00015056123	7.450007e-06	0.0002983533	0.011073665	0.00094959256	0.00023603452	0.008390405	0.0015762398	0.069709174	0.014829315	0.01614276	0.0010173571	0.00067655236	2.7384722e-05	0.007273946	0.001821726	0.0024328933	0.00039176794	3.071007e-05	0.019924989	0.000833004	8.6918524e-05	0.0011365003	0.00059391075	1.648833e-05	9.335459e-06	1.8342596e-05	0.00046402015	0.0008075444	2.9731007e-05	0.00044388944	0.0023582333	0.010161463	0.0116443755	0.00063405925	0.002174153	0.002027444	0.00016885324	3.8725825e-06	3.1390355e-05	0.0011593655
0.57518494	0.9535169	0.29737332	0.45801327	0.0013910275	0.13267043	0.0007188342	0.0004127202	0.63326627	0.0034063414	0.61751866	0.97508293	0.03943218	1.7104761e-06	4.9942746e-06	4.8351367e-06	0.0007171175	1.5736196e-08	2.0794493e-08	8.817624e-07	2.513825e-07	2.513825e-07	1.10890255e-07	6.8628965e-09	5.22454e-07	4.5512543e-06	0.04062047	0.000763048	0.00081320544	0.00081320544	0.00081320544	0.028471604	1.2131967e-06	0.00040319454	0.011283008	0.006290409	0.00049729476	0.00070108153	0.07746167	0.00025834388	3.8081873e-07	0.00042398254	0.4141123	0.11887661	0.0022247052	0.13242191	0.28269857	0.84216636	0.8556398	0.024971006	0.06854561	0.001427699	1.0500265e-06	0.0006473634	0.025418088	0.00045599675	1.126733e-05	1.7313237e-06	0.006276588	0.00016645332	3.0768424e-06	0.003025317	0.0006786738	1.0373876e-06	2.561983e-07	1.054659e-06	0.00036456436	0.006828351	1.0579471e-06	0.00013150959	0.0024640453	0.0012113884	0.0038828936	0.00020996896	0.008324434	0.0007180496	1.186584e-05	1.8343121e-07	7.924416e-07	0.016081456
0.9375595	0.9656142	0.8437486	0.26311794	0.0034051698	0.055326242	0.0027313018	0.00038455796	0.951879	0.013013568	0.34925297	0.9589897	0.17244628	1.7273737e-06	5.043632e-06	6.993646e-06	0.0028209223	1.5891652e-08	2.099996e-08	9.943026e-07	4.183297e-07	4.183297e-07	1.1198595e-07	6.9307076e-09	5.276173e-07	4.59622e-06	0.012996136	0.00023447048	0.00024989163	0.00024989163	0.00024989163	0.00892014	1.2601276e-06	0.0001238633	0.020714425	0.005827712	0.0006124869	0.0004969422	0.15505089	0.0008741845	4.0727355e-07	0.00093343604	0.1884462	0.04244161	0.0018548771	0.047749497	0.11463345	0.9639678	0.6606946	0.2697441	0.11538132	0.0060477084	1.0604017e-06	0.0072537684	0.14892952	0.0017182555	1.1378671e-05	2.637246e-06	0.0637522	0.0003456995	3.1072411e-06	0.012005042	0.0024732654	1.4538517e-06	2.5872976e-07	1.2274928e-06	0.00088066456	0.02626494	1.0684026e-06	0.0005903834	0.014981737	0.014461111	0.051710863	0.00072917034	0.05376719	0.0019290982	1.9079707e-05	1.8524366e-07	8.002716e-07	0.08002325
0.84979874	0.9700384	0.63879734	0.14849187	0.00068320084	0.027807565	0.0005023075	0.00019291312	0.8332727	0.0023822135	0.20767808	0.9728011	0.029774465	8.0592076e-07	2.3531484e-06	2.278163e-06	0.0005011081	7.4143918e-09	9.797737e-09	4.1545837e-07	1.1844339e-07	1.1844339e-07	5.2247938e-08	3.2335707e-09	2.4616415e-07	2.1444146e-06	0.032710988	0.00019779644	0.00021080686	0.00021080686	0.00021080686	0.007535182	5.716198e-07	0.00010448807	0.005394401	0.0021161726	0.00023437101	0.00023621036	0.04674101	0.0001750375	1.7942963e-07	0.00019301432	0.101854116	0.021187883	0.0006718369	0.023904039	0.059473075	0.95167375	0.4874371	0.09667162	0.040395528	0.0009978637	4.9473823e-07	0.0026995467	0.030752692	0.00043657757	5.3088315e-06	8.157412e-07	0.025714569	7.843423e-05	1.4497106e-06	0.0021155002	0.00047423798	4.887841e-07	1.2071268e-07	4.9692096e-07	0.00017633576	0.004780324	4.984702e-07	9.20526e-05	0.004917795	0.0050425404	0.016027402	0.0001459846	0.015323643	0.00038658918	5.590823e-06	8.6427164e-08	3.7337327e-07	0.012223034
0.00943777	0.049422145	0.005730904	0.004848901	0.00080683443	0.0028722617	0.0014169565	0.0005586719	0.008795739	0.0009933005	0.010218764	0.23156948	0.0013355216	0.00019625301	0.0005819541	0.00034339426	0.00079688145	1.3430949e-06	3.1544246e-06	6.435721e-05	1.4020456e-05	1.4020456e-05	1.3232107e-05	8.916816e-07	4.760409e-05	0.00047791147	0.8771635	0.029257135	0.007187729	0.007187729	0.007187729	0.14697091	0.00011431964	0.0131525025	0.002490951	0.0011806508	0.00073120155	0.0005723409	0.0021176431	0.00061840186	2.816531e-05	0.0011566333	0.06632893	0.00750241	0.0010996432	0.067856975	0.007204114	0.017721808	0.0532203	0.002466015	0.0018945832	0.0012131134	0.00011313454	0.0011458718	0.0029258984	0.0039112885	0.0016443226	0.00012818236	0.003053745	0.0034141627	0.00035328415	0.0017579969	0.0015083669	7.013599e-05	3.7294136e-05	7.370709e-05	0.0019040257	0.001395277	0.00011459609	0.00090118224	0.0017091515	0.0015443388	0.001771963	0.002137831	0.0022313264	0.005819717	0.00066396303	1.633263e-05	0.00012179213	0.0015447125
0.8549391	0.96781373	0.6556184	0.56985664	0.004734295	0.17850608	0.002967859	0.0008662368	0.88593966	0.01802526	0.6656924	0.9671094	0.2127329	2.1266271e-06	6.2093477e-06	9.736404e-06	0.0039229016	1.9564672e-08	2.5853756e-08	1.3842499e-06	5.823917e-07	5.823917e-07	1.37869e-07	8.53261e-09	6.8101207e-07	5.6585436e-06	0.0111194905	0.00046717346	0.0004978934	0.0004978934	0.0004978934	0.017621154	1.754325e-06	0.00024682024	0.036364455	0.013038298	0.0013254313	0.0011192284	0.25437722	0.0012166046	5.669984e-07	0.0012990377	0.4628071	0.14122327	0.0041705156	0.15686135	0.3244993	0.95208484	0.8753441	0.10329983	0.22654241	0.008399591	1.3054909e-06	0.0028597848	0.0841975	0.001024379	1.3807461e-05	3.6715235e-06	0.026031625	0.00048121193	3.825411e-06	0.014394366	0.0034398998	2.0240198e-06	3.1853088e-07	1.7088912e-06	0.0012256211	0.03619274	1.3153422e-06	0.00035111242	0.0078198835	0.0054260166	0.017231792	0.0010148479	0.028523168	0.0011707464	2.6562233e-05	2.2805838e-07	9.852373e-07	0.0673433
